Date,AAPL,CHK,DLR,GOV,MYGN,ORA
2016-11-15,105.793777,6.05,87.583015,17.051176,16.98,46.438946
2016-11-16,108.63838200000001,5.91,86.162132,17.051176,16.76,45.833397
2016-11-17,108.598877,5.89,84.615578,16.996172,17.16,46.081947
2016-11-18,108.707527,5.94,85.968811,17.13368,16.799999,46.668533000000004
2016-11-21,110.35701,6.36,86.316788,17.051176,17.16,46.728190999999995
2016-11-22,110.426147,6.44,88.916916,17.537041000000002,17.049999,47.752232
2016-11-23,109.86315900000001,6.64,86.703415,17.390364,17.219998999999998,47.911308
2016-11-25,110.416275,6.59,87.911659,17.482037,17.459999,48.149921
2016-11-28,110.198975,6.34,88.47229,17.307858,16.93,48.497894
2016-11-29,110.090332,6.37,90.37647199999999,17.47287,17.1,48.547607
2016-11-30,109.16188000000001,7.0,89.24556,17.225353,16.690001000000002,47.553391
2016-12-01,108.144531,7.05,85.678825,16.959503,16.639999,46.499519
2016-12-02,108.5495,7.23,86.123459,16.931998999999998,16.66,47.056286
2016-12-05,107.769203,7.48,86.83874499999999,17.197851,17.15,47.732346
2016-12-06,108.598877,7.58,86.732422,17.537041000000002,17.309998999999998,47.702521999999995
2016-12-07,109.665604,7.58,89.168236,17.977072,16.77,48.81604
2016-12-08,110.742218,7.6,91.062759,17.98624,16.99,49.432460999999996
2016-12-09,112.549728,7.72,90.869446,18.059578,17.4,49.879856
2016-12-12,111.90772199999999,7.35,93.24726899999999,18.068745,17.65,50.396846999999994
2016-12-13,113.77448999999999,7.37,94.310547,17.802893,17.93,51.231991
2016-12-14,113.77448999999999,7.08,92.213234,16.987005,17.66,50.277542
2016-12-15,114.396751,7.03,92.01814300000001,16.730320000000003,17.98,50.625523
2016-12-16,114.54490700000001,7.18,92.27176700000001,17.216186999999998,18.799999,50.764713
2016-12-19,115.206673,7.31,94.232506,17.427032,18.18,52.166557
2016-12-20,115.512863,7.29,93.403336,17.619547,18.370001000000002,52.186443
2016-12-21,115.621513,7.43,92.983879,17.225353,17.889999,52.037304
2016-12-22,114.860977,7.34,93.83255799999999,17.161182,17.629998999999998,52.166557
2016-12-23,115.08814199999999,7.44,93.988625,17.188684,16.879998999999998,52.415108000000004
2016-12-27,115.81905400000001,7.59,94.056915,17.188684,17.01,53.12100600000001
2016-12-28,115.325203,7.23,93.666718,17.051176,16.68,52.991756
2016-12-29,115.29557,7.16,95.99814599999999,17.317026000000002,16.75,53.399384
2016-12-30,114.396751,7.02,95.851822,17.482037,16.67,53.309906000000005
2017-01-03,114.72269399999999,6.92,96.92486600000001,17.757057,16.93,52.62389399999999
2017-01-04,114.594292,7.0,99.997658,18.279593,17.620001000000002,52.981812
2017-01-05,115.17703999999999,7.18,102.660751,18.233755,17.549999,52.256039
2017-01-06,116.461075,7.01,101.490166,18.068745,17.799999,52.285862
2017-01-09,117.527794,6.87,100.280556,17.84873,17.65,51.341353999999995
2017-01-10,117.646317,6.92,99.851334,18.032076,17.48,52.24609
2017-01-11,118.278458,6.92,99.695259,18.25209,16.120001000000002,52.564243000000005
2017-01-12,117.784599,6.93,99.98790699999999,18.261257,16.370001000000002,52.256039
2017-01-13,117.577179,6.92,99.783051,18.270426,16.33,52.653721
2017-01-17,118.525383,7.01,100.807312,18.536278,15.81,53.647938
2017-01-18,118.51550300000001,6.98,102.065704,18.527109,15.79,53.608166000000004
2017-01-19,118.30808300000001,6.62,102.182762,18.255478,15.46,52.494648
2017-01-20,118.525383,6.69,103.207031,18.508377,15.66,52.62389399999999
2017-01-23,118.604401,6.68,103.450905,18.770641,15.84,52.594069999999995
2017-01-24,118.49575800000001,6.91,104.719048,18.79874,16.01,53.170715
2017-01-25,120.382278,7.13,104.758064,18.639507000000002,16.190001000000002,53.508751000000004
2017-01-26,120.441551,7.12,104.933655,18.620775,15.92,53.787128
2017-01-27,120.451416,6.92,103.82159399999999,18.321045,15.96,53.707588
2017-01-30,120.135345,6.46,103.811829,17.993212,15.51,53.170715
2017-01-31,119.858795,6.45,104.992172,18.040049,16.18,53.389442
2017-02-01,127.167854,6.4,103.79231999999999,17.880814,16.08,53.160773999999996
2017-02-02,126.950554,6.45,104.250809,18.114981,15.91,53.349674
2017-02-03,127.49380500000001,6.57,105.10923799999999,18.349142,15.7,53.985973
2017-02-06,128.68893400000002,6.38,104.270309,18.377245000000002,15.49,53.717537
2017-02-07,129.913696,6.17,104.514191,18.227379,15.4,53.697646999999996
2017-02-08,130.417435,6.12,105.10923799999999,18.246111,16.52,53.49881
2017-02-09,131.359818,6.31,105.12873799999998,18.424078,16.139999,54.025742
2017-02-10,131.062225,6.38,104.572716,18.676975,15.99,54.662041
2017-02-13,132.222839,6.33,104.61174,18.705074,16.98,55.357994
2017-02-14,133.93901100000002,6.44,102.71929200000001,18.264845,17.030001000000002,55.188972
2017-02-15,134.425079,6.32,101.870605,18.152445,17.379998999999998,55.427589000000005
2017-02-16,134.266357,6.08,100.61222099999999,18.311676000000002,17.27,56.163311
2017-02-17,134.633408,6.1,101.597466,18.330412,18.620001000000002,56.21301999999999
2017-02-21,135.60556,6.08,102.15349599999999,18.61141,19.08,56.908974
2017-02-22,136.012268,5.92,101.158493,18.957972,18.799999,56.809551
2017-02-23,135.43692,5.75,103.236298,19.229605,19.049999,56.710129
2017-02-24,135.565887,5.66,105.187279,19.501234,18.98,57.256947
2017-02-27,135.83371,5.62,104.972672,19.669833999999998,19.25,56.441689000000004
2017-02-28,135.89325,5.45,105.35311100000001,19.304539000000002,19.43,54.811172
2017-03-01,138.670807,5.57,105.392128,19.229605,19.43,58.877522
2017-03-02,137.847473,5.36,104.728798,19.061007,19.02,57.684456000000004
2017-03-03,138.660889,5.32,105.675026,19.18277,19.35,57.604918999999995
2017-03-06,138.224426,5.35,105.060455,19.192137,19.25,57.545269
2017-03-07,138.402985,5.26,104.84585600000001,19.145304,19.120001000000002,57.465729
2017-03-08,137.887146,4.94,101.821831,18.330412,19.139999,57.326542
2017-03-09,137.56968700000002,5.13,101.431641,17.955745999999998,19.15,56.451626
2017-03-10,138.026016,5.15,101.353592,17.871449,19.309998999999998,57.038216000000006
2017-03-13,138.08554099999998,5.33,101.54061899999999,17.983849,19.67,56.848755000000004
2017-03-14,137.877228,5.24,100.792542,17.946382999999997,19.209999,56.719124
2017-03-15,139.335464,5.45,102.869423,18.639507000000002,19.07,58.643668999999996
2017-03-16,139.563614,5.45,101.78669000000001,18.639507000000002,19.030001000000002,57.646496
2017-03-17,138.869217,5.29,101.27484100000001,18.939238,19.049999,57.825989
2017-03-20,140.32745400000002,5.18,102.101669,19.070372,19.049999,57.616581000000004
2017-03-21,138.72041299999998,5.07,101.835899,18.864304999999998,18.9,56.35017
2017-03-22,140.287766,5.0,102.987526,18.929871,19.18,56.150738
2017-03-23,139.79176299999997,5.09,103.25329599999999,19.238972,19.15,55.961273
2017-03-24,139.51400800000002,5.22,102.11150400000001,19.257702,19.379998999999998,56.489777000000004
2017-03-27,139.752106,5.16,101.18626400000001,19.238972,19.25,56.868702
2017-03-28,142.64871200000002,5.39,101.875275,19.220236,19.07,57.167854000000005
2017-03-29,142.966141,5.81,103.715919,19.276436,19.200001,56.928532
2017-03-30,142.777664,5.85,103.784821,19.40757,19.120001000000002,56.958443
2017-03-31,142.509842,5.94,104.71991,19.604267,19.200001,56.91856
2017-04-03,142.54951499999999,5.92,104.523048,19.669833999999998,18.98,57.49691800000001
2017-04-04,143.610962,6.32,104.217911,19.857164,18.98,57.516861
2017-04-05,142.866959,6.11,105.20220900000001,19.875898,18.5,57.556751
2017-04-06,142.509842,6.28,106.531021,20.072598,18.370001000000002,58.294655000000006
2017-04-07,142.192398,6.2,106.993645,20.184995999999998,18.690001000000002,57.277538
2017-04-10,142.02375800000002,6.23,107.58422900000001,20.409794,18.440001000000002,57.26756999999999
2017-04-11,140.496094,6.18,107.702339,20.840657999999998,18.469998999999998,58.075279
2017-04-12,140.664734,6.15,108.19448899999999,20.775093,18.0,57.955616000000006
2017-04-13,139.92073100000002,5.89,107.88935900000001,20.803188000000002,18.15,57.078109999999995
2017-04-17,140.69448899999998,5.69,109.493774,21.290251,18.01,57.806042000000005
2017-04-18,140.06951899999999,5.66,110.241844,21.308987,17.940001000000002,57.407173
2017-04-19,139.553696,5.5,111.245827,21.184875,17.92,57.227683999999996
2017-04-20,141.299591,5.56,111.501747,21.041672,17.75,57.317425
2017-04-21,141.130966,5.52,111.108025,21.041672,17.610001,57.586666
2017-04-24,142.48998999999998,5.38,110.192627,20.717072,17.75,58.573868000000004
2017-04-25,143.372864,5.51,110.330421,20.669334,18.33,58.922874
2017-04-26,142.529663,5.47,109.47409099999999,20.468847,18.459999,59.291828
2017-04-27,142.638794,5.29,111.51158899999999,20.459298999999998,18.33,59.012618999999994
2017-04-28,142.499893,5.26,113.03726200000001,20.354282,18.389999,58.892959999999995
2017-05-01,145.406448,5.31,112.46637,20.411564000000002,18.68,58.813187
2017-05-02,146.32901,5.32,110.999756,20.325642000000002,18.68,59.810356000000006
2017-05-03,145.882614,5.54,109.75953700000001,19.981949,22.5,58.982704000000005
2017-05-04,145.35685700000002,5.13,110.11388400000001,19.571426000000002,21.92,57.825989
2017-05-05,147.76741,5.46,112.023422,19.876929999999998,22.379998999999998,57.945648
2017-05-08,151.784973,5.55,111.757668,19.981949,22.02,57.297484999999995
2017-05-09,152.757141,5.4,112.21044199999999,19.905573,23.190001000000002,57.516861
2017-05-10,152.032974,5.75,112.63368999999999,20.134701,22.719998999999998,57.207737
2017-05-11,153.347809,5.72,111.88561999999999,20.153795000000002,22.040001,57.467006999999995
2017-05-12,155.48941000000002,5.63,113.273499,20.325642000000002,22.15,56.878674
2017-05-15,155.090958,5.57,114.13967099999999,20.48794,22.26,56.749039
2017-05-16,154.861862,5.54,113.411293,20.516582,21.93,56.609435999999995
2017-05-17,149.662277,5.49,113.401443,20.764805,21.48,56.240486
2017-05-18,151.943314,5.57,112.860092,20.965292,21.629998999999998,56.490128000000006
2017-05-19,152.461288,5.78,113.03726200000001,21.184875,21.08,56.849621
2017-05-22,153.38765,5.73,114.060928,21.165781,21.15,57.50869
2017-05-23,153.198395,5.67,114.366074,21.242157000000002,20.620001000000002,57.838218999999995
2017-05-24,152.740189,5.55,115.33068100000001,21.203968,20.469998999999998,58.047928000000006
2017-05-25,153.268112,5.18,116.895729,21.003481,20.209999,58.107838
2017-05-26,153.00914,5.29,115.960632,20.888914,20.309998999999998,59.396018999999995
2017-05-30,153.068893,5.1,116.14765200000001,20.612053,20.08,59.41599300000001
2017-05-31,152.16246,5.06,116.334671,20.621599,20.35,59.435963
2017-06-01,152.580811,5.1,115.95079799999999,21.070308999999998,20.459999,59.575764
2017-06-02,154.841934,4.96,117.88986200000001,21.375814000000002,20.700001,59.85536999999999
2017-06-05,153.32788100000002,4.89,117.092583,21.194423999999998,21.120001000000002,58.557205
2017-06-06,153.845856,5.04,116.96462199999999,21.165781,21.6,58.706993000000004
2017-06-07,154.76225300000002,4.8,116.167336,21.299438000000002,21.5,59.665638
2017-06-08,154.38374299999998,4.74,114.917274,21.299438000000002,21.66,60.304733
2017-06-09,148.397247,4.97,111.541122,21.452189999999998,21.98,60.584339
2017-06-12,144.85116599999998,5.06,112.899452,21.805432999999997,22.24,60.504452
2017-06-13,146.01658600000002,5.28,114.47728700000002,21.795885000000002,22.66,61.153538
2017-06-14,144.592194,5.02,116.55129199999999,21.834073999999998,23.040001,60.764084
2017-06-15,143.72558600000002,5.0,116.84899899999999,21.690868,23.389999,60.744114
2017-06-16,141.713501,5.1,115.71772,21.557209,23.879998999999998,60.644253000000006
2017-06-19,145.76757800000001,4.99,115.658188,21.700413,24.469998999999998,60.33469
2017-06-20,144.44276399999998,4.91,116.73983799999999,21.853168,25.049999,60.124989
2017-06-21,145.299408,4.52,118.168823,21.624039,26.469998999999998,59.47590600000001
2017-06-22,145.060364,4.5,119.498566,21.604944,26.26,59.55579399999999
2017-06-23,145.707809,4.57,119.617653,21.499928,26.389999,59.775482
2017-06-26,145.249619,4.67,119.23063700000002,21.308987,26.42,59.915282999999995
2017-06-27,143.167786,4.8,115.74748999999998,20.90801,25.41,59.306144999999994
2017-06-28,145.259567,4.86,114.47728700000002,18.454422,26.26,59.625693999999996
2017-06-29,143.117966,4.96,112.06588,17.480623,25.67,58.916698
2017-06-30,143.45665,4.97,112.085724,17.480623,25.84,58.597149
2017-07-03,142.93868999999998,5.12,112.44296999999999,17.623831,25.719998999999998,58.627106000000005
2017-07-05,143.526367,4.78,110.15065,17.289684,25.75,57.688435
2017-07-06,142.17169199999998,4.66,108.523201,16.955538,25.34,56.869591
2017-07-07,143.61601299999998,4.54,109.307152,17.089195,25.66,57.398842
2017-07-10,144.49258400000002,4.66,109.21784199999999,16.793238,25.17,55.98085
2017-07-11,144.960739,4.72,108.76136000000001,16.812334,25.25,55.741188
2017-07-12,145.16992199999999,4.67,111.14299799999999,17.10829,25.620001000000002,56.929504
2017-07-13,147.191986,4.78,111.639175,17.079649,25.34,56.869591
2017-07-14,148.457001,4.87,111.56971000000001,17.289684,24.74,57.688435
2017-07-17,148.974976,4.85,111.84756499999999,17.43289,24.700001,57.93808000000001
2017-07-18,149.49295,4.76,112.145271,17.385153,24.719998999999998,57.978027000000004
2017-07-19,150.429276,4.96,111.49031799999999,17.490170000000003,24.75,58.32753
2017-07-20,149.751923,4.84,111.252159,17.451065,24.32,58.387446999999995
2017-07-21,149.682205,4.69,111.59948,17.079557,24.16,58.706993000000004
2017-07-24,151.495071,4.66,112.38343,17.177322,24.16,58.337513
2017-07-25,152.142548,4.85,111.57963600000001,17.177322,23.860001,58.83680699999999
2017-07-26,152.859726,4.84,112.452896,17.490170000000003,23.74,59.076468999999996
2017-07-27,149.971069,5.06,113.27655,17.646595,23.459999,58.417404000000005
2017-07-28,148.915207,5.06,112.31397199999999,17.666147,23.66,58.94665500000001
2017-07-31,148.148224,4.96,114.45743600000002,17.333745999999998,24.27,59.216274
2017-08-01,149.46305800000002,4.79,116.690224,17.724806,24.219998999999998,60.065075
2017-08-02,156.52533,4.62,116.23374199999999,17.441288,24.01,60.464507999999995
2017-08-03,154.961472,4.5,114.864304,17.74436,24.26,57.558617000000005
2017-08-04,155.77825900000002,4.53,114.31851200000001,17.93989,24.889999,57.888153
2017-08-07,158.188797,4.35,113.683403,18.037657,25.209999,57.93808000000001
2017-08-08,159.453827,4.4,112.899452,17.871456,25.549999,57.388859
2017-08-09,160.429993,4.37,113.53456100000001,17.705256,27.98,57.588573
2017-08-10,155.320007,4.14,111.986496,17.734582999999997,27.200001,56.580002
2017-08-11,157.479996,4.14,110.964378,17.724806,27.76,56.130001
2017-08-14,159.850006,4.07,113.97119099999999,18.096315,27.870001000000002,57.060001
2017-08-15,161.600006,3.98,114.24904599999999,18.125645000000002,28.049999,56.439999
2017-08-16,160.949997,4.0,115.59863999999999,18.02788,27.85,56.540001000000004
2017-08-17,157.860001,3.88,114.606293,17.891006,27.860001,55.610001000000004
2017-08-18,157.5,3.96,113.981117,17.783466,28.799999,55.709998999999996
2017-08-21,157.21000700000002,3.82,115.549026,17.988773000000002,28.940001000000002,56.150002
2017-08-22,159.779999,3.85,116.72991200000001,17.675924,28.959999,56.41
2017-08-23,159.979996,3.89,117.236015,17.891006,29.25,56.009997999999996
2017-08-24,159.270004,3.86,117.037552,17.822573000000002,29.52,55.790001000000004
2017-08-25,159.860001,3.79,117.236015,17.930115,29.32,55.560001
2017-08-28,161.470001,3.65,116.67038000000001,17.754137,29.57,56.209998999999996
2017-08-29,162.91000400000001,3.64,116.47190900000001,17.783466,29.9,56.389998999999996
2017-08-30,163.350006,3.61,117.156624,17.978996,30.110001,56.779999
2017-08-31,164.0,3.64,117.43447900000001,18.13542,30.49,57.439999
2017-09-01,164.050003,3.76,116.809303,18.096315,30.25,57.369999
2017-09-05,162.080002,3.7,118.26805900000001,17.842125,30.32,57.919998
2017-09-06,161.91000400000001,3.76,118.77415500000001,17.881231,32.57,57.59
2017-09-07,161.259995,3.87,120.50083899999998,17.832348,32.419998,57.189999
2017-09-08,158.630005,3.64,119.70696299999999,17.959444,32.529999,57.5
2017-09-11,161.5,3.63,125.07556899999999,18.096315,32.099998,57.650002
2017-09-12,160.860001,3.74,123.825203,17.949667,32.34,57.049999
2017-09-13,159.649994,3.94,120.610001,17.998549,32.57,57.549999
2017-09-14,158.279999,4.1,120.93,18.19408,32.75,57.709998999999996
2017-09-15,159.880005,4.0,117.589996,18.340726999999998,32.869999,57.66
2017-09-18,158.669998,4.05,117.099998,18.057207000000002,33.049999,58.09
2017-09-19,158.729996,4.04,117.260002,17.891006,32.91,58.540001000000004
2017-09-20,156.070007,4.19,114.949997,17.920338,33.509997999999996,58.450001
2017-09-21,153.389999,4.17,116.230003,17.900783999999998,33.610001000000004,57.779999
2017-09-22,151.889999,4.22,114.510002,18.02788,33.790001000000004,57.68
2017-09-25,150.550003,4.37,114.220001,18.340726999999998,34.509997999999996,57.57
2017-09-26,153.139999,4.37,113.290001,18.33095,34.48,57.950001
2017-09-27,154.229996,4.42,115.25,18.272292999999998,36.0,59.09
2017-09-28,153.279999,4.35,116.160004,18.184303,36.200001,63.41
2017-09-29,154.119995,4.3,118.33000200000001,18.350504,36.18,61.049999
2017-10-02,153.809998,4.35,118.459999,18.546034,36.779999,61.060001
2017-10-03,154.479996,4.29,116.5,18.72201,37.130001,60.799999
2017-10-04,153.479996,4.27,117.050003,18.624245000000002,36.369999,60.630001
2017-10-05,155.389999,4.3,118.410004,18.702457,36.509997999999996,60.439999
2017-10-06,155.300003,4.2,118.220001,18.682904999999998,37.139998999999996,60.59
2017-10-09,155.83999599999999,4.19,118.959999,18.643798999999998,36.619999,61.459998999999996
2017-10-10,155.899994,3.91,119.760002,18.653576,36.849998,61.970001
2017-10-11,156.550003,3.95,120.620003,18.692682,36.91,61.810001
2017-10-12,156.0,3.85,122.75,18.849106,36.549999,62.040001000000004
2017-10-13,156.990005,3.88,121.779999,19.054413,36.439999,62.650002
2017-10-16,159.880005,3.82,121.739998,19.054413,36.099998,63.23
2017-10-17,160.470001,3.78,122.720001,19.005529,35.84,63.470001
2017-10-18,159.759995,3.77,123.849998,18.888212,34.439999,64.860001
2017-10-19,155.979996,3.84,123.879997,18.809998999999998,34.389998999999996,64.440002
2017-10-20,156.25,3.8,123.389999,18.219998999999998,34.860001000000004,64.940002
2017-10-23,156.169998,3.61,120.220001,18.120001000000002,34.82,64.879997
2017-10-24,157.100006,3.65,121.190002,18.120001000000002,33.810001,65.050003
2017-10-25,156.41000400000001,3.55,122.980003,17.91,33.689999,63.939999
2017-10-26,157.41000400000001,3.53,115.809998,17.959999,33.950001,64.290001
2017-10-27,163.050003,3.77,116.550003,18.139999,34.860001000000004,65.510002
2017-10-30,166.720001,3.84,117.589996,18.02,34.450001,64.360001
2017-10-31,169.03999299999998,3.9,118.440002,18.17,34.279999,64.93
2017-11-01,166.889999,3.96,116.940002,18.35,33.84,64.239998
2017-11-02,168.110001,3.66,118.769997,18.57,28.559998999999998,64.790001
2017-11-03,172.5,3.74,119.059998,18.43,28.450001,64.760002
